ID,RECORD_ID,DATE_STATION_LINK,DATE,YEAR,MONTH,TIME_24H,STATION_ID,DEPTH_M,CLASS,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY_PSU,CHLA_UG_L,SECCHI_DEPTH_F,PH,BOD5_MG_L,TSS_MG_L,AMMONIA-AMMONIUM_MG_L,NITRITE_NITRATE_MG_L,PARTICULATE_N_MG_L,ORTHOPHOSPHATE_MG_L,TOTAL_DISSOLVED_ N_MG_L,TOTAL_DISSOLVED_P_MG_L,PARTICULATE_P_MG_L,DOC_MG_L,PARTICULATE_C_MG_L,DISSOLVED_SILICA_MG_L,BIOGENIC_SILICA_MG_L,SAMPLING SURVEY RUN,INVESTIGATION,STATION_ID_B,LISS_STUDY_AREA,CLOUD_COVER,SEA_STATE,FIELD_NOTES,WEATHER,PREV_24_H_RAIN,PREV_48_H_RAIN,TIDE_TIME_NR,TIDE_RANGE_FT_NR,TIDE_TYPE_NR,TIDE_TIME_KP,TIDE_RANGE_FT_KP,TIDE_TYPE_KP,EDIT NOTES,,,
25863,H-C1_8/2/2022_9:24_0.5,8/2/2022_H-C1,8/2/2022,2022,August,9:24,H-C1,0.5,Surface,5.95,22.231,27.42,8.29,6.0,1.09,7.57,ND,7.36,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2-Aug,18431,H-C1_S,Mid-LIS Waters,15,< 1 ft,ND,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,,,
25864,A5_8/2/2022_9:28_10.4,8/2/2022_A5,8/2/2022,2022,August,9:28,A5,10.4,Bottom,1.60,20.148,27.77,ND,7.0,17.24,7.20,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2-Aug,18431,A5_B,Mid-LIS Waters,5,Ripples,ND,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,,,
25865,A5_8/2/2022_9:29_5.3,8/2/2022_A5,8/2/2022,2022,August,9:29,A5,5.3,Middle,5.70,21.907,27.42,ND,7.0,1.16,7.55,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2-Aug,18431,A5_M,Mid-LIS Waters,5,Ripples,ND,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,,,
25866,A5_8/2/2022_9:30_0.5,8/2/2022_A5,8/2/2022,2022,August,9:30,A5,0.5,Surface,6.02,22.131,27.40,9.83,7.0,1.11,7.57,< 3,6.08,< 0.009,0.0046,0.1360,0.0822,0.15,0.1470,0.0124,1.58,0.6440,1.96,0.193,2-Aug,18431,A5_S,Mid-LIS Waters,5,Ripples,ND,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,NH3 < MDL & RL; NO23 < RL; BOD < MDL & RL,,
25867,A4_8/2/2022_9:39_26.9,8/2/2022_A4,8/2/2022,2022,August,9:39,A4,26.9,Bottom,1.63,19.686,27.91,ND,6.0,12.36,7.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2-Aug,18431,A4_B,Mid-LIS Waters,10,Ripples,400 ft off-station,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,,,
25868,A4_8/2/2022_9:40_14.2,8/2/2022_A4,8/2/2022,2022,August,9:40,A4,14.2,Middle,2.06,20.181,27.80,ND,6.0,1.64,7.24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2-Aug,18431,A4_M,Mid-LIS Waters,10,Ripples,400 ft off-station,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,,,
25869,A4_8/2/2022_9:42_0.5,8/2/2022_A4,8/2/2022,2022,August,9:42,A4,0.5,Surface,5.22,21.813,27.21,13.04,6.0,1.32,7.46,< 3,2.26,< 0.009,0.0504,0.1270,0.1125,0.27,0.1810,0.0138,1.68,0.5750,2.34,0.223,2-Aug,18431,A4_S,Mid-LIS Waters,10,Ripples,400 ft off-station,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,NH3 < MDL & RL; BOD < MDL & RL,,
25870,Dup E-12_8/2/2022_7:34_1.8,8/2/2022_Dup E-12,8/2/2022,2022,August,7:34,Dup E-12,1.8,Bottom,3.77,22.637,26.88,ND,4.0,3.67,7.31,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2-Aug,18431,Dup E-12_B,Eastchester Bay,60,Ripples,ND,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,,,
25871,Dup E-12_8/2/2022_7:35_0.5,8/2/2022_Dup E-12,8/2/2022,2022,August,7:35,Dup E-12,0.5,Middle,3.47,22.858,26.73,11.90,4.0,2.79,7.29,< 3,9.32,0.131,0.0154,0.1760,0.1461,0.36,0.2210,0.0381,1.95,0.8020,3.29,0.271,2-Aug,18431,Dup E-12_M,Eastchester Bay,60,Ripples,ND,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,BOD < MDL & RL,,
25872,Dup H-D_8/2/2022_9:04_3.6,8/2/2022_Dup H-D,8/2/2022,2022,August,9:04,Dup H-D,3.6,Surface,0.26,21.039,27.36,ND,3.5,2.94,7.05,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2-Aug,18431,Dup H-D_S,Hempstead Harbor,10,Ripples,ND,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,H-D vs Dup bottom DO >15% RPD,,
25873,Dup H-D_8/2/2022_9:06_2.0,8/2/2022_Dup H-D,8/2/2022,2022,August,9:06,Dup H-D,2.0,Bottom,1.32,21.785,26.83,ND,3.5,2.27,7.11,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2-Aug,18431,Dup H-D_B,Hempstead Harbor,10,Ripples,ND,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,H-D vs Dup middle DO >15% RPD,,
25874,Dup H-D_8/2/2022_9:08_0.5,8/2/2022_Dup H-D,8/2/2022,2022,August,9:08,Dup H-D,0.5,Middle,3.26,22.190,26.41,47.23,3.5,2.98,7.24,ND,9.06,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2-Aug,18431,Dup H-D_M,Hempstead Harbor,10,Ripples,ND,"calm waters, 76°F air temp, 7-10 mph wind, mostly cloudy",0.03,0.41,2:10,7.76,High,2:26,7.68,High,H-D vs Dup surface DO >15% RPD; H-D vs Dup surface turbidity >15% RPD,,
25875,9-413_8/12/2022_6:18_1.5,8/12/2022_9-413,8/12/2022,2022,August,6:18,9-413,1.5,Bottom,1.98,23.696,25.59,ND,2.5,5.75,7.05,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,9-413_B,Manhasset Bay,80,< 1 ft,700 ft off-station due to low tide; Many dead bunker fish in Manhasset Bay marina,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25876,9-413_8/12/2022_6:19_0.5,8/12/2022_9-413,8/12/2022,2022,August,6:19,9-413,0.5,Surface,1.90,23.538,25.20,ND,2.5,7.94,7.02,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,9-413_S,Manhasset Bay,80,< 1 ft,700 ft off-station due to low tide; Many dead bunker fish in Manhasset Bay marina,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25877,9-412_8/12/2022_6:26_2.8,8/12/2022_9-412,8/12/2022,2022,August,6:26,9-412,2.8,Bottom,3.34,23.437,27.11,ND,4.0,4.76,7.29,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,9-412_B,Manhasset Bay,50,< 1 ft,Many dead bunker fish in Manhasset Bay marina,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25878,9-412_8/12/2022_6:27_1.7,8/12/2022_9-412,8/12/2022,2022,August,6:27,9-412,1.7,Middle,3.47,23.402,27.09,ND,4.0,2.22,7.30,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,9-412_M,Manhasset Bay,50,< 1 ft,Many dead bunker fish in Manhasset Bay marina,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25879,9-412_8/12/2022_6:29_0.5,8/12/2022_9-412,8/12/2022,2022,August,6:29,9-412,0.5,Surface,3.45,23.414,27.08,ND,4.0,2.29,7.30,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,9-412_S,Manhasset Bay,50,< 1 ft,Many dead bunker fish in Manhasset Bay marina,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25880,9-409_8/12/2022_6:32_3.1,8/12/2022_9-409,8/12/2022,2022,August,6:32,9-409,3.1,Bottom,3.86,23.176,27.30,ND,3.5,3.19,7.36,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,9-409_B,Manhasset Bay,40,< 1 ft,Many dead bunker fish in Manhasset Bay marina,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25881,9-409_8/12/2022_6:33_1.8,8/12/2022_9-409,8/12/2022,2022,August,6:33,9-409,1.8,Middle,3.87,23.182,27.30,ND,3.5,2.34,7.36,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,9-409_M,Manhasset Bay,40,< 1 ft,Many dead bunker fish in Manhasset Bay marina,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25882,9-409_8/12/2022_6:33_0.5,8/12/2022_9-409,8/12/2022,2022,August,6:33,9-409,0.5,Surface,3.91,23.198,27.30,ND,3.5,2.20,7.37,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,9-409_S,Manhasset Bay,40,< 1 ft,Many dead bunker fish in Manhasset Bay marina,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25883,A3_8/12/2022_6:42_18.3,8/12/2022_A3,8/12/2022,2022,August,6:42,A3,18.3,Bottom,2.07,21.212,28.09,ND,6.0,10.31,7.28,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,A3_B,Mid-LIS Waters,30,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,Turbidity reading higher than expected likely due to sonde hitting bottom sediment.,,
25884,A3_8/12/2022_6:43_8.9,8/12/2022_A3,8/12/2022,2022,August,6:43,A3,8.9,Middle,4.32,22.400,27.70,ND,6.0,6.63,7.45,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,A3_M,Mid-LIS Waters,30,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25885,A3_8/12/2022_6:44_0.5,8/12/2022_A3,8/12/2022,2022,August,6:44,A3,0.5,Surface,4.50,22.428,27.67,ND,6.0,1.34,7.47,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,A3_S,Mid-LIS Waters,30,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25886,8-405_8/12/2022_6:54_1.9,8/12/2022_8-405,8/12/2022,2022,August,6:54,8-405,1.9,Bottom,5.01,23.107,27.13,ND,3.5,3.98,7.47,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,8-405_B,Little Neck Bay,30,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25887,8-405_8/12/2022_6:56_0.5,8/12/2022_8-405,8/12/2022,2022,August,6:56,8-405,0.5,Surface,5.14,23.095,27.12,ND,3.5,3.45,7.48,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,8-405_S,Little Neck Bay,30,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25888,8-403_8/12/2022_7:01_1.1,8/12/2022_8-403,8/12/2022,2022,August,7:01,8-403,1.1,Bottom,4.98,22.972,26.71,ND,2.5,36.80,7.44,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,8-403_B,Little Neck Bay,25,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,Turbidity reading higher than expected likely due to sonde hitting bottom sediment.,,
25889,8-403_8/12/2022_7:03_0.5,8/12/2022_8-403,8/12/2022,2022,August,7:03,8-403,0.5,Surface,5.02,23.270,26.71,ND,2.5,5.95,7.46,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,8-403_S,Little Neck Bay,25,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25890,A2M_8/12/2022_7:12_17.7,8/12/2022_A2M,8/12/2022,2022,August,7:12,A2M,17.7,Bottom,3.30,22.252,27.57,ND,5.5,3.88,7.34,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,A2M_B,Upper East River,40,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25891,A2M_8/12/2022_7:13_14.6,8/12/2022_A2M,8/12/2022,2022,August,7:13,A2M,14.6,Middle,3.30,22.279,27.53,ND,5.5,3.47,7.34,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,A2M_M,Upper East River,40,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25892,A2M_8/12/2022_7:14_0.5,8/12/2022_A2M,8/12/2022,2022,August,7:14,A2M,0.5,Surface,3.61,22.569,27.13,ND,5.5,1.70,7.33,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,A2M_S,Upper East River,40,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25893,A1_8/12/2022_7:22_12.4,8/12/2022_A1,8/12/2022,2022,August,7:22,A1,12.4,Bottom,3.41,22.626,27.09,ND,4.5,23.42,7.31,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,A1_B,Upper East River,30,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,Turbidity reading higher than expected likely due to sonde hitting bottom sediment.,,
25894,A1_8/12/2022_7:23_6.9,8/12/2022_A1,8/12/2022,2022,August,7:23,A1,6.9,Middle,3.42,22.636,27.09,ND,4.5,7.20,7.31,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,A1_M,Upper East River,30,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25895,A1_8/12/2022_7:23_0.5,8/12/2022_A1,8/12/2022,2022,August,7:23,A1,0.5,Surface,3.49,22.619,27.07,ND,4.5,4.34,7.31,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,A1_S,Upper East River,30,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25896,E-12_8/12/2022_7:36_1.3,8/12/2022_E-12,8/12/2022,2022,August,7:36,E-12,1.3,Bottom,4.80,23.939,27.38,ND,3.5,5.69,7.57,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,E-12_B,Eastchester Bay,40,Ripples,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25897,E-12_8/12/2022_7:36_0.5,8/12/2022_E-12,8/12/2022,2022,August,7:36,E-12,0.5,Surface,5.27,24.176,27.32,ND,3.5,3.77,7.65,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,E-12_S,Eastchester Bay,40,Ripples,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25898,DI1_8/12/2022_7:51_7.1,8/12/2022_DI1,8/12/2022,2022,August,7:51,DI1,7.1,Bottom,4.61,22.777,27.80,ND,4.5,3.37,7.50,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,DI1_B,Westchester Shoreline,25,Ripples,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25899,DI1_8/12/2022_7:52_3.9,8/12/2022_DI1,8/12/2022,2022,August,7:52,DI1,3.9,Middle,4.74,22.776,27.81,ND,4.5,2.14,7.52,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,DI1_M,Westchester Shoreline,25,Ripples,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25900,DI1_8/12/2022_7:53_0.5,8/12/2022_DI1,8/12/2022,2022,August,7:53,DI1,0.5,Surface,5.08,23.028,27.81,ND,4.5,1.84,7.56,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,DI1_S,Westchester Shoreline,25,Ripples,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25901,DI2_8/12/2022_7:57_6.9,8/12/2022_DI2,8/12/2022,2022,August,7:57,DI2,6.9,Bottom,4.27,22.515,27.96,ND,5.5,3.18,7.49,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,DI2_B,Westchester Shoreline,20,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25902,DI2_8/12/2022_7:59_3.8,8/12/2022_DI2,8/12/2022,2022,August,7:59,DI2,3.8,Middle,4.95,23.014,27.89,ND,5.5,1.56,7.56,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,DI2_M,Westchester Shoreline,20,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25903,DI2_8/12/2022_7:59_0.5,8/12/2022_DI2,8/12/2022,2022,August,7:59,DI2,0.5,Surface,4.99,23.026,27.89,ND,5.5,1.54,7.56,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,DI2_S,Westchester Shoreline,20,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25904,H-A3_8/12/2022_8:09_8.2,8/12/2022_H-A3,8/12/2022,2022,August,8:09,H-A3,8.2,Bottom,2.22,21.088,28.27,ND,5.5,4.49,7.32,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,H-A3_B,Westchester Shoreline,30,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25905,H-A3_8/12/2022_8:10_4.3,8/12/2022_H-A3,8/12/2022,2022,August,8:10,H-A3,4.3,Middle,4.37,22.298,28.09,ND,5.5,5.52,7.53,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,H-A3_M,Westchester Shoreline,30,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25906,H-A3_8/12/2022_8:11_0.5,8/12/2022_H-A3,8/12/2022,2022,August,8:11,H-A3,0.5,Surface,5.54,22.646,28.05,ND,5.5,1.26,7.66,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,H-A3_S,Westchester Shoreline,30,< 1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25907,H-B_8/12/2022_8:15_12.8,8/12/2022_H-B,8/12/2022,2022,August,8:15,H-B,12.8,Bottom,1.62,20.832,28.23,ND,5.0,22.00,7.27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,H-B_B,Westchester Shoreline,70,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,Turbidity reading higher than expected likely due to sonde hitting bottom sediment.,,
25908,H-B_8/12/2022_8:17_7.0,8/12/2022_H-B,8/12/2022,2022,August,8:17,H-B,7.0,Middle,2.47,21.451,28.19,ND,5.0,1.05,7.34,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,H-B_M,Westchester Shoreline,70,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25909,H-B_8/12/2022_8:18_0.5,8/12/2022_H-B,8/12/2022,2022,August,8:18,H-B,0.5,Surface,5.49,22.583,28.02,ND,5.0,1.23,7.66,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,H-B_S,Westchester Shoreline,70,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25910,B1S_8/12/2022_8:27_14.0,8/12/2022_B1S,8/12/2022,2022,August,8:27,B1S,14.0,Bottom,2.09,20.679,28.36,ND,6.0,7.27,7.33,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,B1S_B,Mid-LIS Waters,60,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25911,B1S_8/12/2022_8:29_7.4,8/12/2022_B1S,8/12/2022,2022,August,8:29,B1S,7.4,Middle,2.26,20.992,28.33,ND,6.0,1.33,7.34,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,B1S_M,Mid-LIS Waters,60,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25912,B1S_8/12/2022_8:30_0.5,8/12/2022_B1S,8/12/2022,2022,August,8:30,B1S,0.5,Surface,6.54,23.134,27.99,ND,6.0,1.34,7.77,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,B1S_S,Mid-LIS Waters,60,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25913,B2_8/12/2022_8:35_18.2,8/12/2022_B2,8/12/2022,2022,August,8:35,B2,18.2,Bottom,1.82,20.542,28.34,ND,6.5,74.08,7.31,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,B2_B,Mid-LIS Waters,50,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,Turbidity reading higher than expected likely due to sonde hitting bottom sediment.,,
25914,B2_8/12/2022_8:37_9.8,8/12/2022_B2,8/12/2022,2022,August,8:37,B2,9.8,Middle,1.89,20.901,28.18,ND,6.5,3.45,7.30,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,B2_M,Mid-LIS Waters,50,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25915,B2_8/12/2022_8:38_0.5,8/12/2022_B2,8/12/2022,2022,August,8:38,B2,0.5,Surface,6.29,23.087,27.92,ND,6.5,0.93,7.73,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,B2_S,Mid-LIS Waters,50,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25916,B3M_8/12/2022_8:46_17.9,8/12/2022_B3M,8/12/2022,2022,August,8:46,B3M,17.9,Bottom,1.88,20.623,28.33,ND,6.5,14.68,7.30,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,B3M_B,Mid-LIS Waters,30,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25917,B3M_8/12/2022_8:47_9.2,8/12/2022_B3M,8/12/2022,2022,August,8:47,B3M,9.2,Middle,2.31,21.406,28.11,ND,6.5,1.02,7.32,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,B3M_M,Mid-LIS Waters,30,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
25918,B3M_8/12/2022_8:48_0.5,8/12/2022_B3M,8/12/2022,2022,August,8:48,B3M,0.5,Surface,6.31,23.083,27.80,ND,6.5,0.94,7.71,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,12-Aug,18453,B3M_S,Mid-LIS Waters,30,1 ft,ND,"Windy, 10-20 mph wind, mostly cloudy, 72°F air temp",0.11,0.16,6:36,-0.30,Low,6:42,-0.80,Low,,,
